class	cap-shape	cap-color	bruises	gill-attachment	gill-color	stalk-shape	stalk-surface-above-ring	stalk-surface-below-ring	stalk-color-above-ring	veil-type	veil-color	ring-number	population
e	x	n	t	f	w	t	s	s	g	p	w	o	y
e	f	g	t	f	w	t	s	s	w	p	w	o	y
e	x	g	t	f	w	t	s	s	p	p	w	o	v
p	x	p	f	f	g	e	s	s	w	p	w	o	s
e	x	n	t	f	p	t	s	s	g	p	w	o	y
e	f	g	t	f	n	t	s	s	p	p	w	o	v
e	x	e	t	f	p	t	s	s	w	p	w	o	y
e	f	n	t	f	p	t	s	s	p	p	w	o	v
e	x	n	t	f	w	t	s	s	w	p	w	o	v
e	x	g	t	f	w	t	s	s	g	p	w	o	y
e	f	n	t	f	p	t	s	s	g	p	w	o	v
e	x	n	t	f	n	t	s	s	p	p	w	o	v
e	x	n	t	f	w	t	s	s	p	p	w	o	v
e	x	e	t	f	w	t	s	s	p	p	w	o	v
e	f	g	t	f	p	t	s	s	w	p	w	o	v
e	x	e	t	f	n	t	s	s	w	p	w	o	v
e	x	e	t	f	u	t	s	s	g	p	w	o	v
e	f	n	t	f	w	t	s	s	p	p	w	o	y
e	x	e	t	f	p	t	s	s	w	p	w	o	v
e	x	e	t	f	n	t	s	s	p	p	w	o	y
e	x	w	f	f	k	t	f	f	w	p	w	o	s
e	x	g	t	f	p	t	s	s	g	p	w	o	y
e	x	e	t	f	p	t	s	s	g	p	w	o	v
e	x	g	t	f	p	t	s	s	p	p	w	o	v
e	x	e	t	f	w	t	s	s	w	p	w	o	v
e	x	g	t	f	p	t	s	s	w	p	w	o	y
e	f	e	t	f	p	t	s	s	w	p	w	o	v
e	f	g	t	f	p	t	s	s	p	p	w	o	v
e	x	e	t	f	p	t	s	s	p	p	w	o	y
e	x	g	t	f	p	t	s	s	w	p	w	o	y
e	f	g	f	f	h	t	s	f	w	p	w	o	s
p	x	g	f	f	g	e	k	k	b	p	w	o	y
e	x	e	t	f	p	t	s	s	g	p	w	o	y
e	x	e	t	f	w	t	s	s	w	p	w	o	y
p	f	w	t	f	w	e	s	s	w	p	w	o	v
e	f	n	t	f	u	t	s	s	w	p	w	o	y
e	x	e	t	f	n	t	s	s	p	p	w	o	y
e	x	e	t	f	n	t	s	s	p	p	w	o	v
e	x	g	t	f	n	t	s	s	g	p	w	o	v
e	x	g	t	f	p	t	s	s	g	p	w	o	v
e	x	g	f	f	n	t	f	f	w	p	w	o	a
e	x	n	t	f	u	t	s	s	g	p	w	o	y
e	f	e	t	f	n	t	s	s	g	p	w	o	y
e	x	g	t	f	u	t	s	s	g	p	w	o	y
e	f	n	t	f	w	t	s	s	g	p	w	o	y
e	f	g	f	f	h	t	f	f	w	p	w	o	s
e	f	g	t	f	p	t	s	s	p	p	w	o	v
e	x	n	t	f	w	t	s	s	w	p	w	o	v
e	f	g	t	f	p	t	s	s	p	p	w	o	y
e	f	n	t	f	u	t	s	s	w	p	w	o	y
e	x	g	t	f	w	t	s	s	p	p	w	o	v
e	x	e	t	f	u	t	s	s	p	p	w	o	v
e	x	n	t	f	n	t	s	s	p	p	w	o	v
e	f	g	f	f	n	t	f	s	w	p	w	o	a
e	x	n	t	f	w	t	s	s	w	p	w	o	y
e	f	n	t	f	n	t	s	s	w	p	w	o	y
e	x	e	t	f	w	t	s	s	p	p	w	o	y
e	x	e	t	f	w	t	s	s	p	p	w	o	y
e	x	n	t	f	n	t	s	s	p	p	w	o	y
e	f	w	f	f	h	t	s	f	w	p	w	o	a
e	x	n	t	f	p	t	s	s	g	p	w	o	v
e	x	e	t	f	p	t	s	s	w	p	w	o	y
e	x	g	t	f	p	t	s	s	p	p	w	o	v
e	f	g	t	f	n	t	s	s	p	p	w	o	v
e	f	n	f	f	n	t	s	f	w	p	w	o	s
e	f	g	t	f	n	t	s	s	w	p	w	o	v
e	x	e	t	f	u	t	s	s	g	p	w	o	y
e	f	g	t	f	n	t	s	s	w	p	w	o	v
e	x	n	t	f	u	t	s	s	w	p	w	o	y
e	x	e	t	f	u	t	s	s	p	p	w	o	y
e	x	n	t	f	w	t	s	s	w	p	w	o	y
e	x	g	t	f	n	t	s	s	w	p	w	o	v
e	f	g	t	f	w	t	s	s	g	p	w	o	v
e	x	n	t	f	p	t	s	s	p	p	w	o	y
e	x	n	t	f	u	t	s	s	p	p	w	o	y
e	x	e	t	f	p	t	s	s	w	p	w	o	v
e	f	g	t	f	n	t	s	s	w	p	w	o	y
e	x	n	t	f	p	t	s	s	w	p	w	o	y
p	x	p	f	f	n	e	s	s	w	p	w	o	v
e	f	g	t	f	w	t	s	s	g	p	w	o	y
e	f	n	t	f	p	t	s	s	w	p	w	o	y
p	f	n	t	f	p	e	s	s	w	p	w	o	s
e	x	n	t	f	u	t	s	s	w	p	w	o	y
e	x	g	t	f	u	t	s	s	g	p	w	o	y
e	x	e	t	f	n	t	s	s	g	p	w	o	v
e	x	e	t	f	n	t	s	s	p	p	w	o	v
e	x	e	t	f	p	t	s	s	w	p	w	o	v
e	x	g	t	f	p	t	s	s	p	p	w	o	y
e	f	w	f	f	n	t	s	s	w	p	w	o	s
e	x	g	t	f	p	t	s	s	w	p	w	o	v
e	x	n	f	f	p	t	s	f	w	p	w	o	s
e	x	n	t	f	w	t	s	s	g	p	w	o	y
e	x	g	t	f	p	t	s	s	p	p	w	o	v
e	x	e	t	f	p	t	s	s	w	p	w	o	v
e	x	n	t	f	u	t	s	s	g	p	w	o	v
e	x	g	t	f	w	t	s	s	p	p	w	o	v
e	x	g	t	f	w	t	s	s	p	p	w	o	y
e	x	g	t	f	w	t	s	s	p	p	w	o	v
e	x	g	t	f	n	t	s	s	p	p	w	o	y
e	f	g	t	f	p	t	s	s	g	p	w	o	v
e	x	e	t	f	p	t	s	s	w	p	w	o	v
e	x	e	t	f	n	t	s	s	g	p	w	o	y
e	x	n	t	f	w	t	s	s	p	p	w	o	v
e	x	n	t	f	w	t	s	s	p	p	w	o	y
e	f	n	t	f	n	t	s	s	g	p	w	o	v
e	f	n	t	f	p	t	s	s	p	p	w	o	y
e	x	g	t	f	u	t	s	s	p	p	w	o	v
e	x	e	t	f	w	t	s	s	w	p	w	o	y
e	f	n	t	f	w	t	s	s	p	p	w	o	v
e	x	e	t	f	p	t	s	s	w	p	w	o	v
e	f	n	t	f	w	t	s	s	w	p	w	o	y
e	x	g	t	f	p	t	s	s	w	p	w	o	y
e	f	n	t	f	n	t	s	s	p	p	w	o	v
e	x	g	t	f	w	t	s	s	g	p	w	o	y
e	x	e	t	f	w	t	s	s	p	p	w	o	v
e	x	n	t	f	p	t	s	s	w	p	w	o	y
e	x	g	t	f	w	t	s	s	w	p	w	o	y
e	x	e	t	f	u	t	s	s	w	p	w	o	y
e	x	n	t	f	u	t	s	s	p	p	w	o	v
e	f	n	t	f	w	t	s	s	g	p	w	o	y
e	f	g	t	f	u	t	s	s	p	p	w	o	v
e	x	n	t	f	w	t	s	s	p	p	w	o	v
e	x	e	t	f	w	t	s	s	p	p	w	o	y
e	f	n	t	f	w	t	s	s	p	p	w	o	v
e	x	n	t	f	w	t	s	s	g	p	w	o	v
e	f	n	t	f	n	t	s	s	w	p	w	o	y
e	x	e	t	f	u	t	s	s	w	p	w	o	y
e	x	e	t	f	u	t	s	s	p	p	w	o	y
e	x	g	t	f	w	t	s	s	g	p	w	o	v
e	x	g	t	f	p	t	s	s	w	p	w	o	v
e	f	e	t	f	u	t	s	s	w	p	w	o	v
e	x	n	t	f	w	t	s	s	w	p	w	o	y
e	x	e	t	f	n	t	s	s	p	p	w	o	y
e	x	g	t	f	u	t	s	s	p	p	w	o	v
e	x	g	t	f	u	t	s	s	w	p	w	o	y
e	x	e	t	f	u	t	s	s	p	p	w	o	v
e	f	n	t	f	w	t	s	s	w	p	w	o	v
e	x	n	t	f	p	t	s	s	p	p	w	o	y
e	x	g	t	f	u	t	s	s	g	p	w	o	v
e	x	w	f	f	h	t	s	f	w	p	w	o	s
e	f	g	t	f	w	t	s	s	g	p	w	o	y
e	f	g	f	f	n	t	f	f	w	p	w	o	s
e	f	n	t	f	u	t	s	s	g	p	w	o	y
e	x	e	t	f	w	t	s	s	w	p	w	o	y
p	f	w	t	f	w	e	s	s	w	p	w	o	s
e	x	g	t	f	n	t	s	s	w	p	w	o	v
e	f	n	t	f	w	t	s	s	w	p	w	o	y
e	x	g	t	f	w	t	s	s	g	p	w	o	y
e	x	e	t	f	n	t	s	s	p	p	w	o	v
e	f	g	t	f	n	t	s	s	g	p	w	o	v
e	x	n	t	f	p	t	s	s	p	p	w	o	y
e	x	e	t	f	n	t	s	s	p	p	w	o	y
e	x	n	t	f	n	t	s	s	p	p	w	o	v
e	x	n	t	f	n	t	s	s	w	p	w	o	y
e	f	n	t	f	p	t	s	s	g	p	w	o	y
e	x	g	t	f	u	t	s	s	g	p	w	o	y
e	x	n	t	f	n	t	s	s	w	p	w	o	y
e	x	e	t	f	w	t	s	s	w	p	w	o	v
e	f	n	t	f	p	t	s	s	p	p	w	o	y
e	x	e	t	f	n	t	s	s	w	p	w	o	v
e	f	w	f	f	k	t	s	s	w	p	w	o	a
e	x	n	t	f	n	t	s	s	g	p	w	o	v
e	x	g	t	f	w	t	s	s	g	p	w	o	y
e	x	n	t	f	w	t	s	s	p	p	w	o	y
e	x	e	t	f	p	t	s	s	g	p	w	o	y
e	f	n	t	f	n	t	s	s	g	p	w	o	y
e	x	n	t	f	u	t	s	s	w	p	w	o	v
e	x	n	t	f	p	t	s	s	w	p	w	o	y
p	f	w	t	f	w	e	s	s	w	p	w	o	v
e	x	g	t	f	w	t	s	s	g	p	w	o	v
e	f	w	f	f	k	t	s	s	w	p	w	o	s
e	x	g	f	f	p	t	s	f	w	p	w	o	s
e	x	g	t	f	p	t	s	s	p	p	w	o	v
e	f	n	t	f	n	t	s	s	p	p	w	o	y
e	x	e	t	f	n	t	s	s	g	p	w	o	v
e	x	g	t	f	n	t	s	s	p	p	w	o	v
e	f	n	t	f	u	t	s	s	w	p	w	o	y
e	x	n	t	f	w	t	s	s	p	p	w	o	v
p	x	g	f	f	h	e	k	k	n	p	w	o	y
e	x	e	t	f	w	t	s	s	g	p	w	o	y
e	x	n	f	f	h	t	s	s	w	p	w	o	a
p	x	w	t	f	n	e	s	s	w	p	w	o	v
e	x	g	t	f	p	t	s	s	p	p	w	o	y
e	f	n	t	f	n	t	s	s	w	p	w	o	v
e	x	n	t	f	p	t	s	s	g	p	w	o	y
e	x	g	t	f	u	t	s	s	p	p	w	o	v
e	x	g	t	f	w	t	s	s	p	p	w	o	v
e	f	n	t	f	u	t	s	s	p	p	w	o	v
e	f	n	t	f	u	t	s	s	g	p	w	o	y
e	x	g	t	f	u	t	s	s	w	p	w	o	v
e	f	g	t	f	n	t	s	s	g	p	w	o	y
e	x	e	t	f	u	t	s	s	g	p	w	o	y
e	x	e	t	f	n	t	s	s	w	p	w	o	y
p	x	w	t	f	n	e	s	s	w	p	w	o	v
e	f	g	t	f	n	t	s	s	w	p	w	o	v
e	x	g	t	f	p	t	s	s	g	p	w	o	v
e	f	e	t	f	w	t	s	s	w	p	w	o	v
e	f	g	t	f	p	t	s	s	p	p	w	o	v
e	x	n	t	f	w	t	s	s	w	p	w	o	v
e	x	e	t	f	w	t	s	s	g	p	w	o	y
e	x	e	t	f	w	t	s	s	w	p	w	o	y
e	x	e	t	f	w	t	s	s	g	p	w	o	y
e	f	g	t	f	n	t	s	s	p	p	w	o	y
e	x	g	t	f	p	t	s	s	w	p	w	o	v
e	f	n	t	f	p	t	s	s	w	p	w	o	v
e	x	n	t	f	p	t	s	s	p	p	w	o	v
e	x	g	t	f	n	t	s	s	p	p	w	o	v
e	x	g	t	f	u	t	s	s	p	p	w	o	v
e	x	n	t	f	p	t	s	s	p	p	w	o	y
e	f	n	t	f	w	t	s	s	g	p	w	o	v
e	x	n	t	f	u	t	s	s	g	p	w	o	y
e	x	n	t	f	p	t	s	s	p	p	w	o	y
e	f	n	t	f	p	t	s	s	p	p	w	o	v
e	x	n	t	f	u	t	s	s	p	p	w	o	y
e	x	n	t	f	p	t	s	s	g	p	w	o	v
e	x	n	t	f	p	t	s	s	g	p	w	o	y
e	f	g	t	f	n	t	s	s	p	p	w	o	y
e	x	e	t	f	u	t	s	s	w	p	w	o	y
e	f	n	t	f	p	t	s	s	g	p	w	o	v
p	x	p	f	f	g	e	s	s	w	p	w	o	v
e	x	e	t	f	u	t	s	s	p	p	w	o	y
e	f	n	t	f	w	t	s	s	p	p	w	o	y
e	x	n	t	f	w	t	s	s	p	p	w	o	y
e	f	e	t	f	u	t	s	s	p	p	w	o	v
e	x	e	t	f	n	t	s	s	w	p	w	o	y
e	x	g	t	f	w	t	s	s	w	p	w	o	y
e	x	g	t	f	n	t	s	s	p	p	w	o	y
e	x	g	t	f	p	t	s	s	g	p	w	o	v
e	x	g	t	f	u	t	s	s	p	p	w	o	y
e	f	g	t	f	p	t	s	s	w	p	w	o	y
e	x	e	t	f	u	t	s	s	w	p	w	o	v
e	f	n	t	f	p	t	s	s	p	p	w	o	y
e	f	e	t	f	u	t	s	s	g	p	w	o	v
e	x	g	t	f	u	t	s	s	w	p	w	o	y
e	x	g	t	f	w	t	s	s	p	p	w	o	y
e	x	g	t	f	n	t	s	s	p	p	w	o	y
p	x	g	f	f	h	e	k	k	b	p	w	o	y
e	x	n	t	f	u	t	s	s	w	p	w	o	v
e	x	e	t	f	p	t	s	s	g	p	w	o	y
e	x	n	t	f	w	t	s	s	p	p	w	o	v
e	f	n	t	f	p	t	s	s	w	p	w	o	y
e	f	n	t	f	p	t	s	s	p	p	w	o	v
e	f	g	t	f	n	t	s	s	w	p	w	o	y
e	f	g	t	f	p	t	s	s	p	p	w	o	y
e	x	g	t	f	w	t	s	s	p	p	w	o	y
e	x	g	f	f	k	t	s	f	w	p	w	o	a
e	x	g	t	f	n	t	s	s	w	p	w	o	y
e	x	e	t	f	p	t	s	s	w	p	w	o	y
e	f	n	t	f	p	t	s	s	p	p	w	o	v
e	x	e	t	f	n	t	s	s	g	p	w	o	y
e	x	g	t	f	p	t	s	s	w	p	w	o	v
e	x	n	t	f	p	t	s	s	g	p	w	o	y
e	x	e	t	f	w	t	s	s	w	p	w	o	v
e	x	n	t	f	w	t	s	s	w	p	w	o	v
e	f	g	t	f	p	t	s	s	w	p	w	o	y
e	x	g	t	f	n	t	s	s	g	p	w	o	y
e	x	g	t	f	u	t	s	s	w	p	w	o	v
e	f	n	t	f	u	t	s	s	p	p	w	o	y
e	x	g	t	f	p	t	s	s	g	p	w	o	v
e	f	n	t	f	p	t	s	s	g	p	w	o	v
e	x	e	t	f	p	t	s	s	p	p	w	o	v
e	x	n	t	f	u	t	s	s	p	p	w	o	y
e	x	g	t	f	w	t	s	s	g	p	w	o	v
e	f	g	t	f	p	t	s	s	w	p	w	o	v
e	x	g	t	f	p	t	s	s	w	p	w	o	v
e	x	n	t	f	w	t	s	s	g	p	w	o	v
e	x	g	t	f	w	t	s	s	p	p	w	o	v
e	x	g	t	f	p	t	s	s	w	p	w	o	y
e	x	e	t	f	n	t	s	s	w	p	w	o	v
e	x	n	t	f	w	t	s	s	p	p	w	o	v
e	x	g	t	f	u	t	s	s	w	p	w	o	y
p	f	n	t	f	k	e	s	s	w	p	w	o	s
e	x	g	f	f	n	t	f	s	w	p	w	o	s
e	x	g	t	f	u	t	s	s	g	p	w	o	v
e	x	e	t	f	n	t	s	s	w	p	w	o	y
p	x	p	f	f	u	e	s	s	w	p	w	o	s
e	x	n	t	f	w	t	s	s	p	p	w	o	y
e	x	e	t	f	p	t	s	s	w	p	w	o	v
e	x	n	t	f	p	t	s	s	w	p	w	o	y
e	x	e	t	f	u	t	s	s	p	p	w	o	v
e	x	w	f	f	k	t	s	s	w	p	w	o	s
e	f	g	t	f	p	t	s	s	g	p	w	o	v
e	x	g	t	f	n	t	s	s	g	p	w	o	v
e	x	g	t	f	n	t	s	s	p	p	w	o	v
e	x	e	t	f	n	t	s	s	g	p	w	o	y
e	x	g	t	f	n	t	s	s	p	p	w	o	v
e	x	g	t	f	w	t	s	s	w	p	w	o	v
e	x	e	t	f	p	t	s	s	g	p	w	o	y
p	f	w	t	f	p	e	s	s	w	p	w	o	v
e	f	n	t	f	u	t	s	s	w	p	w	o	y
e	x	e	t	f	w	t	s	s	g	p	w	o	y
e	x	e	t	f	n	t	s	s	p	p	w	o	v
e	x	g	t	f	p	t	s	s	w	p	w	o	v
e	f	w	f	f	h	t	f	f	w	p	w	o	s
e	x	n	f	f	k	t	f	s	w	p	w	o	a
e	x	n	t	f	w	t	s	s	p	p	w	o	v
e	f	n	t	f	n	t	s	s	p	p	w	o	v
e	x	e	t	f	p	t	s	s	w	p	w	o	y
e	x	e	t	f	u	t	s	s	p	p	w	o	y
e	x	e	t	f	p	t	s	s	p	p	w	o	y
e	f	n	t	f	w	t	s	s	w	p	w	o	y
e	x	g	t	f	w	t	s	s	w	p	w	o	v
e	f	n	t	f	w	t	s	s	w	p	w	o	v
e	f	e	t	f	n	t	s	s	w	p	w	o	y
e	x	e	t	f	w	t	s	s	p	p	w	o	v
p	x	w	f	f	p	e	s	s	w	p	w	o	s
e	f	n	t	f	u	t	s	s	p	p	w	o	y
e	f	g	t	f	p	t	s	s	p	p	w	o	y
e	f	n	t	f	u	t	s	s	w	p	w	o	v
e	x	n	t	f	p	t	s	s	p	p	w	o	v
e	x	e	t	f	w	t	s	s	g	p	w	o	y
e	f	w	f	f	n	t	f	s	w	p	w	o	s
e	x	g	t	f	u	t	s	s	p	p	w	o	y
e	x	e	t	f	p	t	s	s	p	p	w	o	v
e	f	n	t	f	n	t	s	s	w	p	w	o	v
e	f	n	t	f	p	t	s	s	w	p	w	o	v
e	x	n	t	f	n	t	s	s	g	p	w	o	y
e	x	g	t	f	n	t	s	s	w	p	w	o	y
e	x	n	t	f	n	t	s	s	w	p	w	o	v
e	x	g	t	f	u	t	s	s	p	p	w	o	y
e	x	n	t	f	w	t	s	s	w	p	w	o	y
e	x	n	t	f	p	t	s	s	w	p	w	o	v
e	f	n	t	f	p	t	s	s	p	p	w	o	y
e	x	g	t	f	n	t	s	s	w	p	w	o	v
e	x	e	t	f	w	t	s	s	p	p	w	o	y
e	x	n	t	f	n	t	s	s	p	p	w	o	y
p	x	g	f	f	g	e	k	k	n	p	w	o	y
e	f	g	t	f	u	t	s	s	p	p	w	o	v
e	x	e	t	f	u	t	s	s	g	p	w	o	v
p	x	g	f	f	h	e	k	k	p	p	w	o	v
e	x	e	t	f	n	t	s	s	w	p	w	o	v
e	x	e	t	f	n	t	s	s	w	p	w	o	v
p	x	g	f	f	h	e	k	k	b	p	w	o	y
p	x	p	f	f	n	e	s	s	w	p	w	o	s
e	x	g	t	f	u	t	s	s	w	p	w	o	v
e	f	g	t	f	p	t	s	s	p	p	w	o	y
e	x	g	t	f	u	t	s	s	w	p	w	o	v
e	x	g	t	f	w	t	s	s	w	p	w	o	y
e	x	g	t	f	n	t	s	s	w	p	w	o	v
e	f	g	t	f	n	t	s	s	g	p	w	o	y
e	x	g	t	f	w	t	s	s	w	p	w	o	y
e	x	e	t	f	p	t	s	s	g	p	w	o	v
e	x	n	t	f	w	t	s	s	w	p	w	o	y
e	x	n	t	f	u	t	s	s	p	p	w	o	v
e	f	n	t	f	p	t	s	s	w	p	w	o	y
e	f	n	t	f	u	t	s	s	p	p	w	o	v
e	f	g	t	f	n	t	s	s	p	p	w	o	y
e	x	g	t	f	p	t	s	s	w	p	w	o	y
e	x	n	t	f	u	t	s	s	p	p	w	o	v
e	x	e	t	f	w	t	s	s	p	p	w	o	v
e	f	n	t	f	u	t	s	s	p	p	w	o	v
e	x	g	t	f	n	t	s	s	p	p	w	o	v
e	x	n	t	f	u	t	s	s	p	p	w	o	y
p	x	w	f	f	g	e	s	s	w	p	w	o	v
e	f	n	t	f	u	t	s	s	w	p	w	o	y
e	x	e	t	f	w	t	s	s	p	p	w	o	v
e	x	n	t	f	n	t	s	s	g	p	w	o	y
e	f	g	t	f	n	t	s	s	p	p	w	o	v
e	x	e	t	f	w	t	s	s	w	p	w	o	y
p	x	g	f	f	p	e	k	k	b	p	w	o	y
e	x	e	t	f	n	t	s	s	w	p	w	o	y
e	f	g	t	f	p	t	s	s	g	p	w	o	v
e	f	e	t	f	w	t	s	s	w	p	w	o	v
e	x	e	t	f	p	t	s	s	p	p	w	o	v
p	x	g	f	f	p	e	k	k	b	p	w	o	v
e	x	n	t	f	w	t	s	s	w	p	w	o	y
e	x	n	t	f	p	t	s	s	g	p	w	o	v
e	x	n	t	f	p	t	s	s	g	p	w	o	v
e	x	n	t	f	n	t	s	s	w	p	w	o	y
e	x	g	t	f	u	t	s	s	w	p	w	o	y
e	x	n	t	f	n	t	s	s	w	p	w	o	y
e	x	g	t	f	p	t	s	s	g	p	w	o	y
e	x	e	t	f	n	t	s	s	p	p	w	o	y
e	x	e	t	f	n	t	s	s	p	p	w	o	v
e	x	g	t	f	p	t	s	s	p	p	w	o	v
e	f	e	t	f	n	t	s	s	w	p	w	o	v
e	f	n	t	f	n	t	s	s	p	p	w	o	v
e	f	n	t	f	w	t	s	s	w	p	w	o	v
e	x	g	t	f	p	t	s	s	p	p	w	o	v
e	x	g	t	f	w	t	s	s	p	p	w	o	y
e	x	e	t	f	u	t	s	s	p	p	w	o	v
e	f	n	t	f	w	t	s	s	g	p	w	o	v
e	f	n	t	f	p	t	s	s	p	p	w	o	v
e	x	e	t	f	p	t	s	s	g	p	w	o	y
e	x	n	t	f	n	t	s	s	p	p	w	o	v
e	f	n	t	f	p	t	s	s	w	p	w	o	y
e	f	n	t	f	w	t	s	s	p	p	w	o	v
p	x	g	f	f	g	e	k	k	b	p	w	o	v
e	x	g	t	f	n	t	s	s	w	p	w	o	y
e	x	n	t	f	w	t	s	s	g	p	w	o	y
e	x	g	t	f	n	t	s	s	w	p	w	o	y
e	x	g	t	f	n	t	s	s	p	p	w	o	y
e	x	g	t	f	w	t	s	s	g	p	w	o	v
e	f	n	t	f	u	t	s	s	w	p	w	o	y
e	f	g	t	f	n	t	s	s	g	p	w	o	y
e	x	n	t	f	n	t	s	s	p	p	w	o	v
e	x	e	t	f	w	t	s	s	p	p	w	o	y
e	f	n	t	f	n	t	s	s	g	p	w	o	v
p	x	g	f	f	g	e	k	k	p	p	w	o	v
e	x	e	t	f	p	t	s	s	p	p	w	o	v
e	f	n	t	f	n	t	s	s	g	p	w	o	v
e	x	e	t	f	n	t	s	s	w	p	w	o	y
e	x	e	t	f	n	t	s	s	w	p	w	o	v
e	x	e	t	f	p	t	s	s	p	p	w	o	y
e	f	g	t	f	w	t	s	s	p	p	w	o	v
e	f	n	t	f	u	t	s	s	w	p	w	o	y
e	x	g	t	f	n	t	s	s	g	p	w	o	y
e	f	g	t	f	p	t	s	s	p	p	w	o	v
e	x	n	t	f	w	t	s	s	w	p	w	o	y
e	x	g	t	f	p	t	s	s	w	p	w	o	y
e	x	g	t	f	u	t	s	s	g	p	w	o	y
e	x	n	t	f	w	t	s	s	w	p	w	o	y
e	x	e	t	f	p	t	s	s	g	p	w	o	y
e	f	n	t	f	u	t	s	s	g	p	w	o	v
e	x	e	t	f	n	t	s	s	p	p	w	o	v
e	x	n	t	f	n	t	s	s	w	p	w	o	y
e	f	n	t	f	u	t	s	s	p	p	w	o	y
e	x	e	t	f	p	t	s	s	g	p	w	o	v
e	x	g	t	f	w	t	s	s	w	p	w	o	v
e	x	n	t	f	p	t	s	s	w	p	w	o	v
p	x	g	f	f	g	e	s	s	w	p	w	o	v
e	f	g	t	f	n	t	s	s	p	p	w	o	v
e	x	n	t	f	w	t	s	s	g	p	w	o	y
e	f	n	f	f	p	t	s	f	w	p	w	o	a
e	f	n	t	f	w	t	s	s	g	p	w	o	v
e	x	g	t	f	n	t	s	s	p	p	w	o	y
e	f	g	t	f	w	t	s	s	g	p	w	o	v
e	x	g	t	f	w	t	s	s	w	p	w	o	v
e	f	e	t	f	p	t	s	s	p	p	w	o	v
e	x	g	t	f	n	t	s	s	p	p	w	o	y
e	x	g	t	f	n	t	s	s	p	p	w	o	v
e	f	g	t	f	n	t	s	s	p	p	w	o	v
e	x	n	t	f	p	t	s	s	g	p	w	o	v
e	f	n	t	f	u	t	s	s	g	p	w	o	y
e	x	e	t	f	p	t	s	s	p	p	w	o	v
e	x	e	t	f	w	t	s	s	w	p	w	o	v
e	f	n	t	f	u	t	s	s	g	p	w	o	v
e	x	n	t	f	w	t	s	s	p	p	w	o	y
e	x	g	t	f	u	t	s	s	g	p	w	o	y
e	f	g	t	f	p	t	s	s	g	p	w	o	y
e	f	w	f	f	h	t	s	f	w	p	w	o	s
e	x	n	t	f	p	t	s	s	w	p	w	o	v
e	x	g	t	f	u	t	s	s	g	p	w	o	y
e	f	e	t	f	n	t	s	s	p	p	w	o	y
e	x	e	t	f	w	t	s	s	g	p	w	o	v
e	x	n	t	f	u	t	s	s	g	p	w	o	y
e	f	n	t	f	w	t	s	s	p	p	w	o	y
e	x	g	t	f	p	t	s	s	p	p	w	o	v
e	f	n	t	f	w	t	s	s	w	p	w	o	v
e	x	e	t	f	u	t	s	s	w	p	w	o	y
e	x	e	t	f	p	t	s	s	g	p	w	o	v
e	x	e	t	f	w	t	s	s	p	p	w	o	v
e	x	e	t	f	w	t	s	s	p	p	w	o	y
e	x	e	t	f	p	t	s	s	g	p	w	o	v
e	x	e	t	f	p	t	s	s	g	p	w	o	v
e	f	n	t	f	p	t	s	s	g	p	w	o	y
e	x	g	t	f	n	t	s	s	g	p	w	o	v
e	x	g	t	f	p	t	s	s	p	p	w	o	v
e	x	g	t	f	u	t	s	s	p	p	w	o	y
e	x	n	t	f	n	t	s	s	w	p	w	o	v
e	x	e	t	f	n	t	s	s	g	p	w	o	y
e	x	e	t	f	w	t	s	s	g	p	w	o	y
e	x	g	t	f	u	t	s	s	g	p	w	o	y
e	x	e	t	f	w	t	s	s	p	p	w	o	v
e	f	n	t	f	n	t	s	s	p	p	w	o	y
e	x	e	t	f	p	t	s	s	p	p	w	o	v
e	f	n	t	f	w	t	s	s	w	p	w	o	y
e	f	n	t	f	w	t	s	s	g	p	w	o	v
e	f	n	t	f	u	t	s	s	p	p	w	o	v
e	x	g	t	f	n	t	s	s	w	p	w	o	v
e	x	e	t	f	u	t	s	s	p	p	w	o	v
e	x	e	t	f	u	t	s	s	p	p	w	o	y
e	f	g	t	f	n	t	s	s	p	p	w	o	y
e	f	n	t	f	p	t	s	s	p	p	w	o	v
e	x	n	t	f	n	t	s	s	g	p	w	o	y
e	f	n	t	f	u	t	s	s	p	p	w	o	v
p	x	p	f	f	p	e	s	s	w	p	w	o	v
e	x	e	t	f	p	t	s	s	w	p	w	o	y
e	x	n	t	f	w	t	s	s	w	p	w	o	v
e	x	e	t	f	w	t	s	s	g	p	w	o	y
e	f	n	t	f	n	t	s	s	g	p	w	o	v
e	f	n	t	f	w	t	s	s	g	p	w	o	y
e	x	g	t	f	w	t	s	s	p	p	w	o	v
e	f	n	f	f	n	t	s	s	w	p	w	o	a
e	x	g	t	f	w	t	s	s	p	p	w	o	y
e	x	n	t	f	w	t	s	s	w	p	w	o	v
e	x	n	t	f	p	t	s	s	p	p	w	o	v
e	f	g	t	f	p	t	s	s	w	p	w	o	v
e	x	e	t	f	n	t	s	s	g	p	w	o	y
e	f	n	t	f	p	t	s	s	g	p	w	o	y
p	x	g	f	f	h	e	k	k	b	p	w	o	y
e	x	e	t	f	w	t	s	s	w	p	w	o	v
e	x	g	t	f	u	t	s	s	p	p	w	o	v
e	x	e	t	f	n	t	s	s	p	p	w	o	v
e	x	e	t	f	n	t	s	s	p	p	w	o	y
e	x	e	t	f	n	t	s	s	g	p	w	o	v
